1.8715	2.07345
2.03085	1.94779
1.85069	1.82212
2.03769	1.85354
2.04868	2.01062
2.11721	2.07345
2.11866	2.04204
1.94305	2.07345
1.88153	2.07345
2.07449	1.9792
1.86348	1.91637
1.96424	1.94779
1.96635	2.01062
1.95196	1.88496
2.17256	2.07345
2.20689	2.07345
1.89467	1.91637
2.04785	1.9792
1.93042	2.19911
2.02616	2.07345
1.94927	1.75929
2.15785	2.23053
2.12743	1.9792
2.25698	1.79071
2.02298	2.10487
2.13351	1.91637
2.00021	2.07345
2.19681	2.01062
1.86239	2.04204
1.87484	1.63363
2.08676	1.85354
2.08797	1.91637
2.03282	2.13628
1.86205	2.07345
1.9399	1.9792
1.90824	1.91637
1.9271	2.01062
1.93534	1.94779
2.08586	2.23053
1.68195	1.9792
2.15573	1.79071
2.01029	2.1677
1.97105	1.94779
1.93579	2.35619
1.89204	2.10487
2.06466	1.94779
1.97104	1.85354
2.13691	1.82212
2.02326	2.1677
2.15938	1.79071
2.09506	1.85354
1.90105	2.01062
2.08259	2.01062
2.07631	1.79071
2.02429	1.88496
2.01708	2.01062
1.98895	2.26195
2.03681	2.01062
1.99163	2.1677
1.97576	1.91637
2.02834	1.79071
2.00687	1.88496
2.18714	1.85354
1.88763	1.63363
1.9706	1.94779
2.21554	2.07345
2.04519	2.01062
1.93713	2.1677
2.0421	2.23053
1.96666	1.85354
1.97259	1.88496
2.07967	2.01062
1.94549	2.01062
1.88287	1.88496
2.18354	1.69646
2.01439	2.19911
1.96663	1.9792
2.06007	1.88496
1.83028	2.10487
1.91629	1.85354
2.00833	1.79071
1.98819	1.79071
2.09266	2.01062
2.02948	1.88496
1.96503	1.9792
2.015	2.10487
1.74337	1.75929
1.81641	2.01062
2.09907	1.66504
2.0872	2.13628
1.8862	1.88496
2.13555	1.9792
2.10871	2.04204
2.11197	2.04204
2.0987	2.04204
2.13578	2.01062
2.04348	1.88496
1.89758	2.10487
2.07648	1.91637
1.89646	2.19911
1.98876	2.07345
1.94363	1.91637
2.04042	1.47655
2.10321	2.1677
2.06889	1.69646
1.95514	2.1677
2.02969	2.10487
2.14782	1.94779
1.72784	2.07345
1.98041	1.88496
2.22764	2.13628
2.06186	2.01062
1.96078	1.9792
2.16282	1.94779
2.07593	1.91637
1.98249	1.9792
2.01824	2.1677
1.83456	2.10487
1.82169	2.19911
1.90589	1.91637
2.08725	2.07345
2.00052	1.88496
2.13753	1.94779
1.99726	2.07345
1.99583	1.82212
2.09572	2.1677
2.05264	2.10487
2.09177	2.1677
1.91818	1.9792
2.08011	2.13628
1.99779	2.07345
1.99624	1.9792
1.84777	2.07345
1.85873	2.04204
1.95379	1.79071
2.05603	1.88496
1.95384	1.9792
1.89761	1.9792
1.95314	2.10487
2.18717	1.88496
2.03741	2.10487
1.99126	2.07345
2.18381	1.88496
2.03832	2.04204
2.05156	1.75929
2.10845	2.01062
1.95678	1.85354
2.07121	2.04204
2.12858	2.26195
2.05268	1.85354
1.98132	2.1677
1.90194	2.07345
2.03963	2.01062
1.9675	1.79071
2.0859	1.82212
1.92004	1.91637
2.02752	2.07345
2.11916	2.04204
1.98956	1.85354
1.93704	2.04204
1.88796	2.19911
2.02329	2.07345
2.09034	1.94779
2.04246	2.01062
2.12302	1.79071
2.01215	2.26195
2.00404	2.01062
2.18004	1.9792
2.01433	1.72788
2.02825	1.91637
2.01706	2.10487
1.97725	2.07345
1.9175	1.66504
2.1661	2.01062
1.98689	2.01062
2.12814	2.26195
2.08091	1.9792
2.1	2.19911
2.0679	2.04204
2.17122	1.82212
1.97195	2.07345
1.88723	2.04204
1.9887	2.23053
2.17163	1.88496
2.07159	1.66504
2.17032	1.72788
1.97896	2.10487
2.07871	2.07345
1.84153	1.94779
2.06301	2.10487
1.90135	1.88496
1.90902	2.01062
2.046	1.91637
1.94415	2.23053
2.03698	1.91637
2.07559	2.01062
2.15537	1.85354
1.92418	1.88496
1.98724	1.63363
1.94256	2.04204
2.00004	2.07345
1.94059	1.91637
1.91288	1.69646
1.8733	1.94779
2.03036	1.88496
2.08566	2.01062
2.00425	2.1677
2.03563	1.82212
2.01198	1.91637
2.07071	2.07345
2.14837	2.07345
1.90623	2.19911
1.85529	2.13628
1.87924	1.94779
2.01681	2.19911
1.9113	2.07345
2.19558	2.01062
2.03209	2.13628
1.97926	1.66504
2.0901	2.10487
2.00526	2.01062
1.98657	1.91637
2.12706	2.41903
2.01143	1.82212
1.91201	1.88496
2.00845	2.23053
1.97384	1.82212
2.01948	2.13628
2.20218	2.07345
1.9463	2.1677
1.9535	2.38761
1.95551	1.94779
2.01303	2.13628
2.07196	1.79071
2.07369	2.32478
1.91154	1.60221
1.99012	1.9792
2.03588	1.75929
1.89802	2.26195
1.96127	1.9792
2.02237	1.9792
1.95745	2.10487
1.98345	2.04204
1.95586	1.82212
1.8538	2.01062
2.09162	1.79071
1.92929	1.88496
1.87393	1.82212
2.06234	1.63363
1.84403	2.01062
1.84543	2.23053
2.12432	2.13628
1.88767	2.10487
2.09094	2.07345
2.18371	1.79071
2.15466	2.01062
1.8812	1.75929
2.01062	2.13628
1.91377	2.04204
1.97819	1.91637
2.07967	2.1677
2.05987	1.9792
1.90085	2.13628
2.01203	2.01062
2.03084	1.9792
2.03873	2.13628
2.10381	1.75929
1.79388	1.72788
1.94974	2.01062
2.19071	2.01062
1.95648	1.9792
1.91556	2.26195
2.15701	2.07345
1.9955	2.07345
1.96115	2.13628
1.97342	1.91637
1.95521	2.10487
2.00254	2.13628
2.0254	1.94779
1.9535	2.07345
2.07402	1.75929
2.04668	2.19911
1.82261	2.07345
1.97873	1.85354
2.02039	1.94779
2.02001	2.13628
