2.00808	2.01062
1.97942	2.0169
1.97419	2.06717
2.05336	1.9792
1.98436	2.0546
2.02729	2.03575
2.0182	2.00434
1.93407	2.04204
1.99523	1.86611
2.0428	2.06717
2.00595	1.96664
1.89765	1.85982
2.03592	2.02947
1.94036	1.99177
2.02373	1.97292
1.95179	1.95407
1.89899	1.88496
1.95823	2.09858
1.98568	2.04832
1.97278	1.98549
2.01813	1.92894
1.97604	2.0169
1.99028	2.0546
2.06039	1.87239
1.90721	1.89752
1.98636	1.87867
1.94762	1.9415
1.96979	1.97292
2.00398	2.14885
1.94033	1.95407
2.03803	1.99805
1.96902	2.0169
2.02605	1.84726
1.9827	2.0169
1.95297	1.99805
1.92872	1.98549
2.03416	2.13
1.96093	2.0546
2.02093	1.99805
1.98349	1.9792
1.96983	2.13
1.98505	1.92265
2.03661	2.0169
2.03404	1.95407
2.03896	1.99177
2.03292	2.04832
1.95269	1.99177
2.02676	2.10487
1.98486	2.00434
2.02004	2.04832
1.96235	1.99805
2.00959	1.99805
2.0449	2.0923
1.98038	1.91637
2.0199	2.00434
1.97647	1.99805
1.96981	2.10487
2.12451	1.98549
2.00073	2.0923
1.96858	2.04204
1.98469	1.84726
2.01483	2.0169
1.99113	1.9792
1.93523	2.00434
1.98146	1.94779
1.90821	2.06717
2.01088	1.86611
2.02092	2.06717
1.99074	2.07973
1.97788	2.0546
1.97922	2.02947
2.05528	1.97292
1.96528	2.12372
2.0342	2.04832
2.07664	2.02319
2.00053	1.9792
2.02191	2.06088
1.9825	1.82212
1.98365	2.08602
2.03886	2.11115
2.01608	1.99177
1.97414	1.86611
2.00494	1.92894
1.9356	1.9415
1.99293	2.04832
2.03793	1.99805
2.00211	2.11115
2.03915	1.92894
2.03042	2.02319
1.93001	2.0169
2.03207	2.04832
1.96973	2.16142
1.99957	2.01062
2.02301	2.11115
1.98212	2.11743
1.96529	1.94779
1.96437	2.11743
2.07094	1.94779
1.9436	2.00434
1.92975	2.06088
1.98726	1.99805
1.98135	2.00434
2.01718	2.12372
1.94607	1.97292
1.95953	2.06717
2.02163	2.02319
2.00189	2.03575
2.03168	2.11743
2.03992	2.06088
1.96806	1.96664
2.05195	2.02319
2.05059	1.97292
2.03203	2.0169
1.98657	1.94779
2.06691	2.02319
1.95396	2.02319
2.00212	1.93522
2.04659	2.04832
2.01505	1.99177
1.98164	1.99177
2.07745	2.04832
2.01569	2.0169
2.04825	1.89124
2.03313	2.03575
1.98658	2.04204
2.07541	2.06088
2.06503	2.06088
2.05325	2.0546
1.96542	1.99805
2.00493	2.02947
2.1217	2.13628
1.99121	1.91009
2.00797	1.9792
2.03537	2.11743
2.05467	2.0169
2.05219	2.0546
2.02611	2.04832
2.04928	2.0546
1.99408	2.06088
2.09487	1.95407
2.04031	1.99805
2.03595	2.02947
2.02643	1.99177
1.98535	2.00434
1.9591	2.0169
2.00437	2.0169
1.97713	1.88496
2.05323	2.0169
1.96039	1.96035
2.01561	2.07345
2.02779	2.04204
2.01316	2.07973
1.93961	2.10487
2.03442	2.0169
1.99424	2.04204
2.00242	1.98549
1.95422	2.04832
1.98072	2.00434
1.93292	1.93522
2.0938	1.91009
1.96799	2.0923
2.09232	2.03575
1.9455	2.03575
2.01086	1.9415
2.00707	1.94779
1.95719	2.02947
2.0592	1.91009
1.97334	2.08602
1.95111	2.03575
2.0581	1.95407
2.08241	1.89752
2.03762	2.00434
2.08739	1.9792
2.02997	2.04832
2.00804	2.11743
1.95373	2.02319
1.95445	2.07973
2.02477	2.02947
2.00833	2.02319
2.0481	2.04832
2.0074	2.03575
1.98121	2.0923
2.01795	2.02947
1.99263	2.0546
2.01821	2.06088
1.99596	1.99177
2.02504	1.91637
1.94227	2.09858
1.93452	1.9792
2.01824	1.95407
1.96937	2.04204
2.01739	2.00434
1.9562	1.9415
1.97333	1.99805
1.94163	2.06717
2.00146	2.01062
2.03832	1.97292
2.02503	1.9792
2.04516	2.06717
2.00664	2.02947
2.10981	1.89752
1.97273	1.91637
